target_id,variant,project_key,project_version,source_group,repo_name,time,scan_commit,issue_key,component,line,rule,type_api,severity_api,message,creation_date,effort_api,status,resolution,clean_code_attribute,clean_code_attribute_category,software_quality,impact_severity,component_path,path_bucket,type,severity,effort,example_message,category,source_dataset,fetched_issues,fetch_note
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,e1048c9b-969b-40aa-a69d-2eaf3b66df0b,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,4,javascript:S878,CODE_SMELL,MAJOR,Unexpected use of comma operator.,2026-07-08T19:32:48+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,MEDIUM,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MAJOR,5min,Unexpected use of comma operator.,Code Style,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,34c86d47-87f4-491a-91fe-5f33ad0023b4,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,5,javascript:S878,CODE_SMELL,MAJOR,Unexpected use of comma operator.,2026-07-08T19:32:48+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,MEDIUM,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MAJOR,5min,Unexpected use of comma operator.,Code Style,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,46b05d25-0164-4bfc-9d31-8924d7ee68d5,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,5,javascript:S2681,CODE_SMELL,MAJOR,This statement will not be executed conditionally; only the first statement will be. The rest will execute unconditionally.,2026-07-08T19:32:48+0000,5min,OPEN,,FORMATTED,CONSISTENT,MAINTAINABILITY,MEDIUM,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MAJOR,5min,This statement will not be executed in a loop; only the first statement will be. The rest will execute only once.,Logic Error,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,71122fcd-700f-435d-b86e-82100023d987,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,5,javascript:S1481,CODE_SMELL,MINOR,Remove the declaration of the unused 'a' variable.,2026-07-08T19:32:48+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,LOW,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MINOR,5min,Remove the declaration of the unused 'defaultLocale' variable.,Code Hygiene,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,8ac75a08-1f33-4a9d-9b97-fd4fef27fcf7,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,5,javascript:S878,CODE_SMELL,MAJOR,Unexpected use of comma operator.,2026-07-08T19:32:48+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,MEDIUM,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MAJOR,5min,Unexpected use of comma operator.,Code Style,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,a5060666-578f-4e02-8b3c-6a20600aeb21,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,5,javascript:S6836,CODE_SMELL,MAJOR,Unexpected lexical declaration in case block.,2026-07-08T19:32:48+0000,5min,OPEN,,CONVENTIONAL,CONSISTENT,MAINTAINABILITY,MEDIUM,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MAJOR,5min,Unexpected lexical declaration in case block.,Code Style,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,ab763ca1-c7fa-47a1-aecd-2183c6593e61,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,5,javascript:S7723,CODE_SMELL,MINOR,Use `new Error()` instead of `Error()`.,2026-07-08T19:32:48+0000,5min,OPEN,,CONVENTIONAL,CONSISTENT,RELIABILITY,LOW,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MINOR,,,Unmapped,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,af008ff4-1f60-44bf-8583-e877b93f37d0,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,5,javascript:S1854,CODE_SMELL,MAJOR,"Remove this useless assignment to variable ""a"".",2026-07-08T19:32:48+0000,1min,OPEN,,LOGICAL,INTENTIONAL,MAINTAINABILITY,MEDIUM,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MAJOR,1min,"Remove this useless assignment to variable ""defaultLocale"".",Code Hygiene,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,badb6575-e800-44fe-9267-a5fa19e67ab0,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,5,javascript:S1481,CODE_SMELL,MINOR,Remove the declaration of the unused 'i' variable.,2026-07-08T19:32:48+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,LOW,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MINOR,5min,Remove the declaration of the unused 'defaultLocale' variable.,Code Hygiene,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,d338af11-ec99-4c5b-8ef0-21bf06e1c88e,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,5,javascript:S1854,CODE_SMELL,MAJOR,"Remove this useless assignment to variable ""i"".",2026-07-08T19:32:48+0000,1min,OPEN,,LOGICAL,INTENTIONAL,MAINTAINABILITY,MEDIUM,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MAJOR,1min,"Remove this useless assignment to variable ""defaultLocale"".",Code Hygiene,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,fc9d5bfa-7ee9-4fd0-a497-7192cce5bb39,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,5,javascript:S7723,CODE_SMELL,MINOR,Use `new Error()` instead of `Error()`.,2026-07-08T19:32:48+0000,5min,OPEN,,CONVENTIONAL,CONSISTENT,RELIABILITY,LOW,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MINOR,,,Unmapped,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,0d6787f1-03f0-4c66-8dea-b7dbd590457d,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,6,javascript:S878,CODE_SMELL,MAJOR,Unexpected use of comma operator.,2026-07-08T19:32:48+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,MEDIUM,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MAJOR,5min,Unexpected use of comma operator.,Code Style,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,12125143-6939-4757-84a5-e747969208b6,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,6,javascript:S7723,CODE_SMELL,MINOR,Use `new Error()` instead of `Error()`.,2026-07-08T19:32:48+0000,5min,OPEN,,CONVENTIONAL,CONSISTENT,RELIABILITY,LOW,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MINOR,,,Unmapped,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,61919178-6188-4464-bccd-9c4fa36b306d,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,6,javascript:S7723,CODE_SMELL,MINOR,Use `new Error()` instead of `Error()`.,2026-07-08T19:32:48+0000,5min,OPEN,,CONVENTIONAL,CONSISTENT,RELIABILITY,LOW,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MINOR,,,Unmapped,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,73766bd0-bd1a-48df-a39b-8c4182b8885e,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,6,javascript:S7773,CODE_SMELL,MINOR,Prefer `Number.parseInt` over `parseInt`.,2026-07-08T19:32:48+0000,2min,OPEN,,CONVENTIONAL,CONSISTENT,RELIABILITY,MEDIUM,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MINOR,,,Unmapped,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,7639ede6-8682-41bb-ae06-4a38d6a1cabd,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,6,javascript:S878,CODE_SMELL,MAJOR,Unexpected use of comma operator.,2026-07-08T19:32:48+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,MEDIUM,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MAJOR,5min,Unexpected use of comma operator.,Code Style,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,7f9af0bc-29e4-4e02-b2de-97eaf726aca7,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,6,javascript:S878,CODE_SMELL,MAJOR,Unexpected use of comma operator.,2026-07-08T19:32:48+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,MEDIUM,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MAJOR,5min,Unexpected use of comma operator.,Code Style,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,8bbd0d35-46bb-43d1-9c34-e60db3e391f0,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,6,javascript:S2681,CODE_SMELL,MAJOR,This statement will not be executed conditionally; only the first statement will be. The rest will execute unconditionally.,2026-07-08T19:32:48+0000,5min,OPEN,,FORMATTED,CONSISTENT,MAINTAINABILITY,MEDIUM,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MAJOR,5min,This statement will not be executed in a loop; only the first statement will be. The rest will execute only once.,Logic Error,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,a9485261-a993-47e8-8b38-b0439e8f8856,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,6,javascript:S2681,CODE_SMELL,MAJOR,This statement will not be executed in a loop; only the first statement will be. The rest will execute only once.,2026-07-08T19:32:48+0000,5min,OPEN,,FORMATTED,CONSISTENT,MAINTAINABILITY,MEDIUM,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MAJOR,5min,This statement will not be executed in a loop; only the first statement will be. The rest will execute only once.,Logic Error,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,ad08e5c0-c0b7-42fd-af93-c1ee4b6ceea7,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,6,javascript:S1301,CODE_SMELL,MINOR,"Replace this ""switch"" statement by ""if"" statements to increase readability.",2026-07-08T19:32:48+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,LOW,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MINOR,5min,"Replace this ""switch"" statement by ""if"" statements to increase readability.",Code Style,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,ad90e600-2c7d-44be-87cf-8241b216d37a,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,6,javascript:S7723,CODE_SMELL,MINOR,Use `new Error()` instead of `Error()`.,2026-07-08T19:32:48+0000,5min,OPEN,,CONVENTIONAL,CONSISTENT,RELIABILITY,LOW,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MINOR,,,Unmapped,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,c55669ce-5389-4bfa-99a5-ca382dee28dc,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,6,javascript:S7773,CODE_SMELL,MINOR,Prefer `Number.parseInt` over `parseInt`.,2026-07-08T19:32:48+0000,2min,OPEN,,CONVENTIONAL,CONSISTENT,RELIABILITY,MEDIUM,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MINOR,,,Unmapped,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,c711cc19-9b36-4f93-8a71-9c2ae6f8745b,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,6,javascript:S878,CODE_SMELL,MAJOR,Unexpected use of comma operator.,2026-07-08T19:32:48+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,MEDIUM,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MAJOR,5min,Unexpected use of comma operator.,Code Style,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,ca75506b-a275-41de-8743-4bc5eeb66329,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,6,javascript:S2681,CODE_SMELL,MAJOR,This statement will not be executed conditionally; only the first statement will be. The rest will execute unconditionally.,2026-07-08T19:32:48+0000,5min,OPEN,,FORMATTED,CONSISTENT,MAINTAINABILITY,MEDIUM,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MAJOR,5min,This statement will not be executed in a loop; only the first statement will be. The rest will execute only once.,Logic Error,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,d20f37c4-bf61-4c5d-80d8-6454cb233abf,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,6,javascript:S2681,CODE_SMELL,MAJOR,This statement will not be executed in a loop; only the first statement will be. The rest will execute only once.,2026-07-08T19:32:48+0000,5min,OPEN,,FORMATTED,CONSISTENT,MAINTAINABILITY,MEDIUM,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MAJOR,5min,This statement will not be executed in a loop; only the first statement will be. The rest will execute only once.,Logic Error,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,e49e4bbf-f258-4059-bbaf-19986025494b,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,6,javascript:S878,CODE_SMELL,MAJOR,Unexpected use of comma operator.,2026-07-08T19:32:48+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,MEDIUM,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MAJOR,5min,Unexpected use of comma operator.,Code Style,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
1,paper_like,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c,2025-04_paper_like_2b8b1a6969,treatment,zauberzeug/nicegui,2025-04,2b8b1a696992e64578f2e4c5fc285e90b60b87a6,f67e9223-3030-40d1-ab1f-43b3f8448119,py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c:nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,6,javascript:S1264,CODE_SMELL,MINOR,"Replace this ""for"" loop with a ""while"" loop.",2026-07-08T19:32:48+0000,5min,OPEN,,CLEAR,INTENTIONAL,MAINTAINABILITY,LOW,nicegui/elements/lib/mermaid/chunks/mermaid.esm.min/chunk-D3PZO57J.mjs,nicegui,CODE_SMELL,MINOR,5min,"Replace this ""for"" loop with a ""while"" loop.",Code Style,sensitivity_scan,10000,api_error:400 Client Error:  for url: http://localhost:9000/api/issues/search?componentKeys=py2b12_zauberzeug_nicegui_paper_like_202504_3bf4ed581c&p=21&ps=500&additionalFields=_all
